MATERIAL_BISHOP_E+0.25	=	1,	2340,	94,	40,	122,	0.32786885245901637
LKG1	=	2,	2332,	82,	32,	136,	0.23529411764705882
MATERIAL_KNIGHT_O+0.25	=	3,	2330,	76,	30,	156,	0.19230769230769232
MATERIAL_KNIGHT_E-0.25	=	4,	2328,	80,	28,	122,	0.22950819672131148
PST_KING_E-0.25	=	5,	2324,	76,	24,	116,	0.20689655172413793
MATERIAL_ROOK_E+0.25	=	6,	2323,	74,	23,	139,	0.16546762589928057
MATERIAL_QUEEN_E+0.25	=	7,	2322,	74,	22,	144,	0.1527777777777778
PST_KNIGHT_O-0.25	=	8,	2321,	78,	21,	149,	0.14093959731543623
MATERIAL_PAWN_E+0.25	=	9,	2320,	74,	20,	132,	0.15151515151515152
PST_ROOK_O-0.25	=	10,	2319,	76,	19,	137,	0.1386861313868613
MATERIAL_BISHOP_E-0.25	=	11,	2316,	78,	16,	152,	0.10526315789473684
LKG0	=	12,	2311,	76,	11,	147,	0.07482993197278912
PST_QUEEN_E-0.25	=	13,	2309,	78,	9,	121,	0.0743801652892562
MATERIAL_QUEEN_O-0.25	=	14,	2307,	76,	7,	121,	0.05785123966942149
MATERIAL_PAWN_O-0.25	=	15,	2306,	74,	6,	142,	0.04225352112676056
PST_KING_O-0.25	=	16,	2306,	76,	6,	154,	0.03896103896103896
MATERIAL_QUEEN_E-0.25	=	17,	2305,	76,	5,	127,	0.03937007874015748
PST_KING_E+0.25	=	18,	2304,	78,	4,	120,	0.03333333333333333
PST_QUEEN_O-0.25	=	19,	2303,	76,	3,	145,	0.020689655172413793
PST_KING_O+0.25	=	20,	2302,	80,	2,	132,	0.015151515151515152
PST_QUEEN_E+0.25	=	21,	2302,	76,	2,	130,	0.015384615384615385
MATERIAL_PAWN_O+0.25	=	22,	2300,	76,	0,	106,	0.0
PST_BISHOP_E+0.25	=	23,	2300,	76,	0,	124,	0.0
PST_BISHOP_E-0.25	=	24,	2300,	78,	0,	124,	0.0
PST_ROOK_O+0.25	=	25,	2300,	76,	0,	110,	0.0
MATERIAL_PAWN_E-0.25	=	26,	2299,	76,	-1,	157,	-0.006369426751592357
MATERIAL_KNIGHT_E+0.25	=	27,	2297,	76,	-3,	133,	-0.022556390977443608
PST_BISHOP_O+0.25	=	28,	2294,	76,	-6,	116,	-0.05172413793103448
PST_QUEEN_O+0.25	=	29,	2294,	76,	-6,	106,	-0.05660377358490566
PST_KNIGHT_E-0.25	=	30,	2293,	74,	-7,	125,	-0.056
PST_KNIGHT_O+0.25	=	31,	2292,	74,	-8,	122,	-0.06557377049180328
PST_BISHOP_O-0.25	=	32,	2292,	76,	-8,	124,	-0.06451612903225806
PST_PAWN_O+0.25	=	33,	2291,	74,	-9,	117,	-0.07692307692307693
PST_PAWN_O-0.25	=	34,	2290,	76,	-10,	124,	-0.08064516129032258
ORG	=	35,	2288,	76,	-12,	134,	-0.08955223880597014
MATERIAL_ROOK_O-0.25	=	36,	2282,	76,	-18,	118,	-0.15254237288135594
PST_KNIGHT_E+0.25	=	37,	2280,	76,	-20,	128,	-0.15625
MATERIAL_KNIGHT_O-0.25	=	38,	2278,	76,	-22,	110,	-0.2
MATERIAL_BISHOP_O-0.25	=	39,	2275,	76,	-25,	137,	-0.18248175182481752
MATERIAL_QUEEN_O+0.25	=	40,	2274,	74,	-26,	124,	-0.20967741935483872
MATERIAL_ROOK_O+0.25	=	41,	2261,	76,	-39,	117,	-0.3333333333333333
MATERIAL_BISHOP_O+0.25	=	42,	2256,	76,	-44,	144,	-0.3055555555555556
MATERIAL_ROOK_E-0.25	=	43,	2234,	78,	-66,	126,	-0.5238095238095238
