MATERIAL_BISHOP_E-0.15	=	1,	2344,	140,	44,	242,	0.18181818181818182
LKG0	=	2,	2330,	166,	30,	294,	0.10204081632653061
LKG1	=	3,	2324,	120,	24,	226,	0.10619469026548672
PST_KNIGHT_O-0.15	=	4,	2324,	122,	24,	188,	0.1276595744680851
PST_QUEEN_O+0.15	=	5,	2324,	120,	24,	210,	0.11428571428571428
PST_BISHOP_E+0.15	=	6,	2321,	122,	21,	201,	0.1044776119402985
MATERIAL_KNIGHT_O+0.15	=	7,	2319,	118,	19,	221,	0.08597285067873303
PST_KING_O+0.15	=	8,	2318,	122,	18,	228,	0.07894736842105263
MATERIAL_PAWN_O+0.15	=	9,	2316,	120,	16,	168,	0.09523809523809523
MATERIAL_QUEEN_E+0.15	=	10,	2316,	118,	16,	222,	0.07207207207207207
ORG	=	11,	2314,	122,	14,	220,	0.06363636363636363
MATERIAL_BISHOP_O-0.15	=	12,	2314,	118,	14,	184,	0.07608695652173914
PST_QUEEN_E-0.15	=	13,	2314,	118,	14,	192,	0.07291666666666667
MATERIAL_KNIGHT_E-0.15	=	14,	2312,	120,	12,	236,	0.05084745762711865
MATERIAL_QUEEN_E-0.15	=	15,	2312,	120,	12,	200,	0.06
PST_BISHOP_O+0.15	=	16,	2312,	120,	12,	214,	0.056074766355140186
PST_QUEEN_E+0.15	=	17,	2308,	120,	8,	182,	0.04395604395604396
MATERIAL_KNIGHT_O-0.15	=	18,	2307,	118,	7,	211,	0.03317535545023697
PST_ROOK_O-0.15	=	19,	2307,	120,	7,	213,	0.03286384976525822
MATERIAL_ROOK_O-0.15	=	20,	2306,	120,	6,	198,	0.030303030303030304
PST_PAWN_O+0.15	=	21,	2306,	120,	6,	208,	0.028846153846153848
PST_KNIGHT_E+0.15	=	22,	2304,	120,	4,	190,	0.021052631578947368
MATERIAL_KNIGHT_E+0.15	=	23,	2303,	124,	3,	231,	0.012987012987012988
MATERIAL_ROOK_E+0.15	=	24,	2303,	118,	3,	187,	0.016042780748663103
PST_KING_E-0.15	=	25,	2299,	118,	-1,	185,	-0.005405405405405406
PST_BISHOP_O-0.15	=	26,	2298,	120,	-2,	244,	-0.00819672131147541
PST_KING_E+0.15	=	27,	2296,	128,	-4,	194,	-0.020618556701030927
PST_KNIGHT_E-0.15	=	28,	2294,	120,	-6,	194,	-0.030927835051546393
PST_KNIGHT_O+0.15	=	29,	2291,	118,	-9,	191,	-0.04712041884816754
PST_BISHOP_E-0.15	=	30,	2291,	120,	-9,	189,	-0.047619047619047616
PST_PAWN_O-0.15	=	31,	2290,	122,	-10,	220,	-0.045454545454545456
MATERIAL_QUEEN_O-0.15	=	32,	2289,	120,	-11,	197,	-0.05583756345177665
PST_KING_O-0.15	=	33,	2289,	118,	-11,	195,	-0.05641025641025641
PST_QUEEN_O-0.15	=	34,	2289,	120,	-11,	201,	-0.05472636815920398
MATERIAL_PAWN_O-0.15	=	35,	2288,	120,	-12,	190,	-0.06315789473684211
MATERIAL_PAWN_E-0.15	=	36,	2287,	120,	-13,	207,	-0.06280193236714976
MATERIAL_ROOK_O+0.15	=	37,	2286,	118,	-14,	188,	-0.07446808510638298
MATERIAL_PAWN_E+0.15	=	38,	2285,	120,	-15,	213,	-0.07042253521126761
LKG2	=	39,	2279,	118,	-21,	211,	-0.0995260663507109
MATERIAL_BISHOP_O+0.15	=	40,	2270,	120,	-30,	206,	-0.14563106796116504
PST_ROOK_O+0.15	=	41,	2269,	120,	-31,	193,	-0.16062176165803108
MATERIAL_QUEEN_O+0.15	=	42,	2266,	120,	-34,	208,	-0.16346153846153846
MATERIAL_BISHOP_E+0.15	=	43,	2262,	120,	-38,	208,	-0.18269230769230768
MATERIAL_ROOK_E-0.15	=	44,	2224,	118,	-76,	222,	-0.34234234234234234
