MTD_org	=	1,	2346,	94,	46,	136,	0.3382352941176471
pv_qsearch_pruning_mate_distance	=	2,	2335,	64,	35,	93,	0.3763440860215054
pv_reduction_lmr1_3	=	3,	2326,	52,	26,	86,	0.3023255813953488
pv_reduction_lmr2_4	=	4,	2326,	52,	26,	80,	0.325
pv_reduction_lmr1_100	=	5,	2325,	50,	25,	87,	0.28735632183908044
nonpv_qsearch_move_checks	=	6,	2320,	54,	20,	70,	0.2857142857142857
pv_reduction_lmr2_11	=	7,	2316,	52,	16,	70,	0.22857142857142856
pv_reduction_lmr2_100	=	8,	2316,	52,	16,	86,	0.18604651162790697
nonpv_reduction_lmr2_1	=	9,	2315,	52,	15,	81,	0.18518518518518517
pv_reduction_lmr2_5	=	10,	2314,	52,	14,	92,	0.15217391304347827
pv_reduction_lmr1_5	=	11,	2312,	50,	12,	68,	0.17647058823529413
pv_reduction_lmr2_3	=	12,	2312,	50,	12,	64,	0.1875
nonpv_reduction_lmr1_4	=	13,	2309,	54,	9,	73,	0.1232876712328767
nonpv_qsearch_pruning_mate_distance	=	14,	2308,	52,	8,	68,	0.11764705882352941
nonpv_reduction_lmr2_3	=	15,	2307,	52,	7,	63,	0.1111111111111111
pv_pruning_null_move	=	16,	2306,	52,	6,	88,	0.06818181818181818
pv_reduction_lmr1_4	=	17,	2305,	54,	5,	79,	0.06329113924050633
pv_reduction_lmr1_2	=	18,	2304,	52,	4,	76,	0.05263157894736842
nonpv_pruning_mate_distance	=	19,	2304,	54,	4,	82,	0.04878048780487805
nonpv_qsearch_use_queen_material_margin	=	20,	2304,	52,	4,	90,	0.044444444444444446
LKG	=	21,	2303,	52,	3,	61,	0.04918032786885246
nonpv_qsearch_use_see	=	22,	2303,	52,	3,	85,	0.03529411764705882
pv_optimization_tpt_scores	=	23,	2302,	52,	2,	58,	0.034482758620689655
nonpv_reduction_too_good_scores	=	24,	2301,	50,	1,	77,	0.012987012987012988
nonpv_pruning_null_move	=	25,	2300,	50,	0,	74,	0.0
LKG7	=	26,	2298,	52,	-2,	64,	-0.03125
pv_qsearch_use_queen_material_margin	=	27,	2298,	52,	-2,	80,	-0.025
nonpv_reduction_lmr2_100	=	28,	2298,	52,	-2,	54,	-0.037037037037037035
nonpv_reduction_lmr1_5	=	29,	2297,	50,	-3,	57,	-0.05263157894736842
nonpv_reduction_lmr1_3	=	30,	2296,	50,	-4,	60,	-0.06666666666666667
nonpv_qsearch_optimization_tpt_scores	=	31,	2296,	50,	-4,	80,	-0.05
pv_qsearch_move_checks	=	32,	2295,	50,	-5,	97,	-0.05154639175257732
pv_qsearch_use_see	=	33,	2292,	54,	-8,	98,	-0.08163265306122448
nonpv_qsearch_store_tpt_scores	=	34,	2292,	52,	-8,	72,	-0.1111111111111111
pv_qsearch_store_tpt_scores	=	35,	2290,	50,	-10,	78,	-0.1282051282051282
nonpv_reduction_lmr2_4	=	36,	2290,	54,	-10,	72,	-0.1388888888888889
nonpv_reduction_lmr2_16	=	37,	2290,	50,	-10,	94,	-0.10638297872340426
nonpv_reduction_lmr1_2	=	38,	2288,	52,	-12,	88,	-0.13636363636363635
nonpv_reduction_lmr2_8	=	39,	2288,	50,	-12,	84,	-0.14285714285714285
LKG6	=	40,	2287,	52,	-13,	85,	-0.15294117647058825
nonpv_reduction_lmr2_5	=	41,	2287,	52,	-13,	71,	-0.18309859154929578
nonpv_reduction_lmr1_100	=	42,	2285,	52,	-15,	85,	-0.17647058823529413
pv_pruning_mate_distance	=	43,	2282,	50,	-18,	68,	-0.2647058823529412
pv_qsearch_optimization_tpt_scores	=	44,	2277,	52,	-23,	91,	-0.25274725274725274
nonpv_pruning_futility	=	45,	2266,	52,	-34,	82,	-0.4146341463414634
nonpv_optimization_tpt_scores	=	46,	2260,	50,	-40,	70,	-0.5714285714285714
LKG0	=	47,	2229,	50,	-71,	91,	-0.7802197802197802
