MTD_org	=	1,	2395,	136,	95,	199,	0.47738693467336685
pv_reduction_lmr2_8	=	2,	2321,	128,	21,	183,	0.11475409836065574
pv_reduction_lmr2_7	=	3,	2315,	128,	15,	167,	0.08982035928143713
pv_reduction_lmr2_9	=	4,	2315,	128,	15,	203,	0.07389162561576355
LKG11	=	5,	2312,	128,	12,	204,	0.058823529411764705
LKG9	=	6,	2306,	128,	6,	180,	0.03333333333333333
nonpv_reduction_lmr2_6	=	7,	2301,	128,	1,	185,	0.005405405405405406
pv_reduction_lmr2_4	=	8,	2296,	128,	-4,	176,	-0.022727272727272728
pv_reduction_lmr2_5	=	9,	2295,	128,	-5,	163,	-0.03067484662576687
nonpv_reduction_lmr2_3	=	10,	2295,	128,	-5,	171,	-0.029239766081871343
nonpv_reduction_lmr2_5	=	11,	2292,	126,	-8,	158,	-0.05063291139240506
LKG7	=	12,	2291,	130,	-9,	189,	-0.047619047619047616
pv_reduction_lmr2_2	=	13,	2287,	126,	-13,	167,	-0.07784431137724551
LKG	=	14,	2283,	128,	-17,	175,	-0.09714285714285714
nonpv_reduction_lmr2_7	=	15,	2282,	126,	-18,	150,	-0.12
nonpv_reduction_lmr2_2	=	16,	2274,	126,	-26,	170,	-0.15294117647058825
pv_reduction_lmr2_3	=	17,	2271,	130,	-29,	181,	-0.16022099447513813
LKG10	=	18,	2269,	128,	-31,	169,	-0.1834319526627219
