MTD_org	=	1,	2379,	44,	79,	93,	0.8494623655913979
pv_reduction_lmr1_2	=	2,	2337,	40,	37,	77,	0.4805194805194805
nonpv_reduction_lmr1_3	=	3,	2321,	36,	21,	63,	0.3333333333333333
pv_reduction_lmr1_4	=	4,	2320,	36,	20,	48,	0.4166666666666667
nonpv_qsearch_optimization_tpt_scores	=	5,	2317,	36,	17,	59,	0.288135593220339
pv_qsearch_move_checks	=	6,	2311,	36,	11,	59,	0.1864406779661017
pv_qsearch_pruning_mate_distance	=	7,	2310,	36,	10,	62,	0.16129032258064516
nonpv_reduction_lmr1_7	=	8,	2310,	38,	10,	86,	0.11627906976744186
nonpv_reduction_lmr1_6	=	9,	2308,	36,	8,	72,	0.1111111111111111
nonpv_pruning_mate_distance_true	=	10,	2307,	36,	7,	53,	0.1320754716981132
pv_reduction_lmr1_7	=	11,	2305,	36,	5,	55,	0.09090909090909091
pv_qsearch_use_see	=	12,	2305,	44,	5,	81,	0.06172839506172839
nonpv_pruning_null_move_true	=	13,	2305,	36,	5,	45,	0.1111111111111111
nonpv_qsearch_use_see	=	14,	2305,	36,	5,	69,	0.07246376811594203
pv_qsearch_optimization_tpt_scores	=	15,	2302,	38,	2,	56,	0.03571428571428571
nonpv_reduction_lmr1_1	=	16,	2302,	36,	2,	70,	0.02857142857142857
nonpv_reduction_lmr1_5	=	17,	2302,	38,	2,	54,	0.037037037037037035
nonpv_reduction_lmr1_4	=	18,	2300,	38,	0,	66,	0.0
pv_reduction_lmr1_5	=	19,	2298,	36,	-2,	44,	-0.045454545454545456
nonpv_qsearch_use_queen_material_margin	=	20,	2298,	36,	-2,	50,	-0.04
nonpv_qsearch_move_checks	=	21,	2295,	36,	-5,	53,	-0.09433962264150944
pv_reduction_lmr1_1	=	22,	2292,	36,	-8,	50,	-0.16
nonpv_reduction_too_good_scores	=	23,	2292,	36,	-8,	46,	-0.17391304347826086
pv_pruning_mate_distance_true	=	24,	2288,	36,	-12,	60,	-0.2
pv_qsearch_store_tpt_scores	=	25,	2288,	36,	-12,	66,	-0.18181818181818182
pv_qsearch_use_queen_material_margin	=	26,	2287,	38,	-13,	55,	-0.23636363636363636
nonpv_optimization_tpt_scores	=	27,	2287,	36,	-13,	65,	-0.2
nonpv_reduction_lmr1_2	=	28,	2287,	36,	-13,	57,	-0.22807017543859648
nonpv_qsearch_store_tpt_scores	=	29,	2286,	36,	-14,	60,	-0.23333333333333334
pv_reduction_lmr1_3	=	30,	2284,	38,	-16,	62,	-0.25806451612903225
pv_reduction_lmr1_6	=	31,	2284,	36,	-16,	70,	-0.22857142857142856
nonpv_qsearch_pruning_mate_distance	=	32,	2283,	34,	-17,	71,	-0.23943661971830985
pv_pruning_null_move_true	=	33,	2282,	36,	-18,	70,	-0.2571428571428571
pv_optimization_tpt_scores	=	34,	2282,	36,	-18,	62,	-0.2903225806451613
LKG	=	35,	2241,	38,	-59,	77,	-0.7662337662337663
